t,x,y,yaw,h,dx,dy,dyaw,dh
0.054000,8.550000,4.204321,0.000000,0.411079,0.000001,0.249476,0.000000,-0.032805
0.056000,8.550000,4.204718,0.000000,0.411014,0.000001,0.258716,0.000000,-0.034020
0.058000,8.550000,4.205116,0.000000,0.410949,0.000001,0.267956,0.000000,-0.035234
0.060000,8.550000,4.205513,0.000000,0.410883,0.000001,0.277196,0.000000,-0.036449
0.062000,8.550000,4.205910,0.000000,0.410818,0.000001,0.286436,0.000000,-0.037664
0.064000,8.550000,4.206309,0.000000,0.410753,0.000001,0.295676,0.000000,-0.038879
0.066000,8.550000,4.206855,0.000000,0.410668,0.000001,0.304915,0.000000,-0.040094
0.068000,8.550000,4.207451,0.000000,0.410576,0.000001,0.314155,0.000000,-0.041309
0.070000,8.550000,4.208046,0.000000,0.410485,0.000001,0.323395,0.000000,-0.042524
0.072000,8.550000,4.208642,0.000000,0.410393,0.000001,0.332635,0.000000,-0.043739
0.074000,8.550000,4.209238,0.000000,0.410302,0.000001,0.341875,0.000000,-0.044954
0.076000,8.550000,4.209834,0.000000,0.410211,0.000001,0.351115,0.000000,-0.046169
0.078000,8.550000,4.210430,0.000000,0.410119,0.000001,0.360354,0.000000,-0.047384
0.080000,8.550000,4.211026,0.000000,0.410028,0.000001,0.369594,0.000000,-0.048599
0.082000,8.550000,4.211622,0.000000,0.409936,0.000001,0.378834,0.000000,-0.049814
0.084000,8.550000,4.212217,0.000000,0.409845,0.000001,0.388074,0.000000,-0.051029
0.086000,8.550000,4.212816,0.000000,0.409753,0.000001,0.397314,0.000000,-0.052244
0.088000,8.550000,4.213609,0.000000,0.409636,0.000001,0.406554,0.000000,-0.053459
0.090000,8.550000,4.214404,0.000000,0.409518,0.000001,0.415793,0.000000,-0.054674
0.092000,8.550000,4.215198,0.000000,0.409401,0.000001,0.425033,0.000000,-0.055889
0.094000,8.550000,4.215993,0.000000,0.409283,0.000001,0.434273,0.000000,-0.057104
0.096000,8.550000,4.216787,0.000000,0.409166,0.000001,0.443513,0.000000,-0.058319
0.098000,8.550000,4.217582,0.000000,0.409048,0.000001,0.452753,0.000000,-0.059534
0.100000,8.550000,4.218376,0.000000,0.408931,0.000001,0.461993,0.000000,-0.060749
0.102000,8.550000,4.219171,0.000000,0.408813,0.000001,0.471232,0.000000,-0.061963
0.104000,8.550000,4.219965,0.000000,0.408696,0.000001,0.480472,0.000000,-0.063178
0.106000,8.550000,4.220760,0.000000,0.408578,0.000001,0.489712,0.000000,-0.064393
0.108000,8.550000,4.221606,0.000000,0.408454,0.000001,0.498952,0.000000,-0.065608
0.110000,8.550000,4.222599,0.000000,0.408310,0.000001,0.508192,0.000000,-0.066823
0.112000,8.550000,4.223592,0.000000,0.408167,0.000001,0.517432,0.000000,-0.068038
0.114000,8.550000,4.224585,0.000000,0.408023,0.000001,0.526671,0.000000,-0.069253
0.116000,8.550000,4.225578,0.000000,0.407879,0.000001,0.535911,0.000000,-0.070468
0.118000,8.550000,4.226571,0.000000,0.407736,0.000001,0.545151,0.000000,-0.071683
0.120000,8.550000,4.227564,0.000000,0.407592,0.000001,0.554391,0.000000,-0.072898
0.122000,8.550000,4.228558,0.000000,0.407448,0.000001,0.563631,0.000000,-0.074113
0.124000,8.550000,4.229551,0.000000,0.407305,0.000001,0.572871,0.000000,-0.075328
0.126000,8.550000,4.230544,0.000000,0.407161,0.000001,0.582110,0.000000,-0.076543
0.128000,8.550000,4.231539,0.000000,0.407017,0.000001,0.591350,0.000000,-0.077758
0.130000,8.550000,4.232632,0.000000,0.406860,0.000001,0.600590,0.000000,-0.078973
0.132000,8.550000,4.233823,0.000000,0.406691,0.000001,0.609830,0.000000,-0.080187
0.134000,8.550000,4.235015,0.000000,0.406521,0.000001,0.619070,0.000000,-0.081402
0.136000,8.550000,4.236207,0.000000,0.406351,0.000001,0.628309,0.000000,-0.082617
0.138000,8.550000,4.237399,0.000000,0.406181,0.000001,0.637549,0.000000,-0.083832
0.140000,8.550000,4.238590,0.000000,0.406012,0.000001,0.646789,0.000000,-0.085047
0.142000,8.550000,4.239782,0.000000,0.405842,0.000001,0.656029,0.000000,-0.086262
0.144000,8.550000,4.240974,0.000000,0.405672,0.000001,0.665269,0.000000,-0.087477
0.146000,8.550000,4.242165,0.000000,0.405502,0.000001,0.674508,0.000000,-0.088692
0.148000,8.550000,4.243357,0.000000,0.405333,0.000001,0.683748,0.000000,-0.089907
0.150000,8.550000,4.244552,0.000000,0.405162,0.000001,0.692988,0.000000,-0.091122
0.152000,8.550000,4.245892,0.000000,0.404973,0.000001,0.702228,0.000000,-0.092337
0.154000,8.550000,4.247283,0.000000,0.404777,0.000001,0.711468,0.000000,-0.093552
0.156000,8.550000,4.248673,0.000000,0.404581,0.000001,0.720707,0.000000,-0.094766
0.158000,8.550000,4.250063,0.000000,0.404385,0.000001,0.729947,0.000000,-0.095981
0.160000,8.550000,4.251454,0.000000,0.404190,0.000001,0.739187,0.000000,-0.097196
0.162000,8.550000,4.252844,0.000000,0.403994,0.000001,0.748427,0.000000,-0.098411
0.164000,8.550000,4.254234,0.000000,0.403798,0.000001,0.757666,0.000000,-0.099626
0.166000,8.550000,4.255625,0.000000,0.403602,0.000001,0.766906,0.000000,-0.100841
0.168000,8.550000,4.257015,0.000000,0.403406,0.000001,0.776146,0.000000,-0.102056
0.170000,8.550000,4.258405,0.000000,0.403210,0.000001,0.785386,0.000000,-0.103271
0.172000,8.550000,4.259800,0.000000,0.403014,0.000001,0.794625,0.000000,-0.104486
0.174000,8.550000,4.261388,0.000000,0.402792,0.000001,0.803865,0.000000,-0.105701
0.176000,8.550000,4.262977,0.000000,0.402570,0.000001,0.813105,0.000000,-0.106915
0.178000,8.550000,4.264566,0.000000,0.402348,0.000001,0.822345,0.000000,-0.108130
0.180000,8.550000,4.266155,0.000000,0.402126,0.000001,0.831584,0.000000,-0.109345
0.182000,8.550000,4.267744,0.000000,0.401904,0.000001,0.840824,0.000000,-0.110560
0.184000,8.550000,4.269333,0.000000,0.401682,0.000001,0.850064,0.000000,-0.111775
0.186000,8.550000,4.270922,0.000000,0.401460,0.000001,0.859304,0.000000,-0.112990
0.188000,8.550000,4.272510,0.000000,0.401238,0.000001,0.868543,0.000000,-0.114205
0.190000,8.550000,4.274099,0.000000,0.401016,0.000001,0.877783,0.000000,-0.115420
0.192000,8.550000,4.275690,0.000000,0.400794,0.000001,0.887023,0.000000,-0.116634
0.194000,8.550000,4.277331,0.000000,0.400565,0.000001,0.896263,0.000000,-0.117849
0.196000,8.550000,4.279118,0.000000,0.400317,0.000001,0.905502,0.000000,-0.119064
0.198000,8.550000,4.280906,0.000000,0.400069,0.000000,0.914742,0.000000,-0.120279
0.200000,8.550000,4.282693,0.000000,0.399821,0.000000,0.923982,0.000000,-0.121494
0.202000,8.550000,4.284481,0.000000,0.399573,0.000000,0.933221,0.000000,-0.122709
0.204000,8.550000,4.286268,0.000000,0.399324,0.000000,0.942461,0.000000,-0.123924
0.206000,8.550000,4.288056,0.000000,0.399076,0.000000,0.951701,0.000000,-0.125138
0.208000,8.550000,4.289844,0.000000,0.398828,0.000000,0.960941,0.000000,-0.126353
0.210000,8.550000,4.291631,0.000000,0.398580,0.000000,0.970180,0.000000,-0.127568
0.212000,8.550000,4.293419,0.000000,0.398332,0.000000,0.979420,0.000000,-0.128783
0.214000,8.550000,4.295209,0.000000,0.398084,0.000000,0.988660,0.000000,-0.129998
0.216000,8.550000,4.297097,0.000000,0.397822,0.000000,0.997899,0.000000,-0.131213
0.218000,8.550000,4.299083,0.000000,0.397548,0.000000,1.007139,0.000000,-0.132428
0.220000,8.550000,4.301070,0.000000,0.397274,0.000000,1.016379,0.000000,-0.133642
0.222000,8.550000,4.303056,0.000000,0.397000,0.000000,1.025618,0.000000,-0.134857
0.224000,8.550000,4.305042,0.000000,0.396725,0.000000,1.034858,0.000000,-0.136072
0.226000,8.550000,4.307028,0.000000,0.396451,0.000000,1.044098,0.000000,-0.137287
0.228000,8.550000,4.309014,0.000000,0.396177,-0.000000,1.053337,0.000000,-0.138502
0.230000,8.550000,4.311001,0.000000,0.395903,-0.000000,1.062577,0.000000,-0.139717
0.232000,8.550000,4.312987,0.000000,0.395629,-0.000000,1.071817,0.000000,-0.140931
0.234000,8.550000,4.314973,0.000000,0.395354,-0.000000,1.081056,0.000000,-0.142146
0.236000,8.550000,4.316964,0.000000,0.395079,-0.000000,1.090296,0.000000,-0.143361
0.238000,8.550000,4.319099,0.000000,0.394786,-0.000000,1.099536,0.000000,-0.144576
0.240000,8.550000,4.321283,0.000000,0.394485,-0.000000,1.108775,0.000000,-0.145791
0.242000,8.550000,4.323468,0.000000,0.394185,-0.000001,1.118015,0.000000,-0.147005
0.244000,8.550000,4.325653,0.000000,0.393885,-0.000001,1.127254,0.000000,-0.148220
0.246000,8.550000,4.327838,0.000000,0.393584,-0.000001,1.136494,0.000000,-0.149435
0.248000,8.550000,4.330023,0.000000,0.393284,-0.000001,1.145733,0.000000,-0.150650
0.250000,8.550000,4.332207,0.000000,0.392984,-0.000001,1.154973,0.000000,-0.151865
0.252000,8.550000,4.334392,0.000000,0.392683,-0.000001,1.164213,0.000000,-0.153079
0.254000,8.550000,4.336577,0.000000,0.392383,-0.000001,1.173452,0.000000,-0.154294
0.256000,8.550000,4.338762,0.000000,0.392083,-0.000001,1.182692,0.000000,-0.155509
0.258000,8.550000,4.340954,0.000000,0.391781,-0.000001,1.191931,0.000000,-0.156724
0.260000,8.550000,4.343335,0.000000,0.391455,-0.000001,1.201171,0.000000,-0.157939
0.262000,8.550000,4.345718,0.000000,0.391129,-0.000001,1.210410,0.000000,-0.159153
0.264000,8.550000,4.348102,0.000000,0.390802,-0.000001,1.219650,0.000000,-0.160368
0.266000,8.550000,4.350485,0.000000,0.390476,-0.000001,1.228889,0.000000,-0.161583
0.268000,8.550000,4.352869,0.000000,0.390150,-0.000001,1.238129,0.000000,-0.162798
0.270000,8.550000,4.355252,0.000000,0.389823,-0.000001,1.247368,0.000000,-0.164013
0.272000,8.550000,4.357635,0.000000,0.389497,-0.000001,1.256608,0.000000,-0.165227
0.274000,8.550000,4.360019,0.000000,0.389170,-0.000002,1.265847,0.000000,-0.166442
0.276000,8.550000,4.362402,0.000000,0.388844,-0.000002,1.275087,0.000000,-0.167657
0.278000,8.550000,4.364787,0.000000,0.388517,-0.000002,1.284326,0.000000,-0.168872
0.280000,8.550000,4.367224,0.000000,0.388184,-0.000002,1.293565,0.000000,-0.170086
0.282000,8.550000,4.369806,0.000000,0.387831,-0.000002,1.302805,0.000000,-0.171301
0.284000,8.550000,4.372388,0.000000,0.387479,-0.000002,1.312044,0.000000,-0.172516
0.286000,8.550000,4.374970,0.000000,0.387126,-0.000002,1.321283,0.000000,-0.173731
0.288000,8.550000,4.377552,0.000000,0.386773,-0.000002,1.330523,0.000000,-0.174945
0.290000,8.550000,4.380134,0.000000,0.386421,-0.000002,1.339762,0.000000,-0.176160
0.292000,8.550000,4.382716,0.000000,0.386068,-0.000002,1.349001,0.000000,-0.177375
0.294000,8.550000,4.385298,0.000000,0.385716,-0.000002,1.358240,0.000000,-0.178590
0.296000,8.550000,4.387880,0.000000,0.385363,-0.000002,1.367480,0.000000,-0.179804
0.298000,8.550000,4.390462,0.000000,0.385011,-0.000002,1.376719,0.000000,-0.181019
0.300000,8.550000,4.393048,0.000000,0.384658,-0.000002,1.385958,0.000000,-0.182234
0.302000,8.550000,4.395731,0.000000,0.384292,-0.000002,1.395197,0.000000,-0.183448
0.304000,8.550000,4.398512,0.000000,0.383913,-0.000002,1.404436,0.000000,-0.184663
0.306000,8.550000,4.401292,0.000000,0.383534,-0.000002,1.413675,0.000000,-0.185878
0.308000,8.550000,4.404073,0.000000,0.383156,-0.000002,1.422914,0.000000,-0.187092
0.310000,8.550000,4.406854,0.000000,0.382777,-0.000002,1.432153,0.000000,-0.188307
0.312000,8.550000,4.409634,0.000000,0.382398,-0.000002,1.441392,0.000000,-0.189522
0.314000,8.550000,4.412415,0.000000,0.382020,-0.000002,1.450631,0.000000,-0.190737
0.316000,8.550000,4.415196,0.000000,0.381641,-0.000001,1.459870,0.000000,-0.191951
0.318000,8.550000,4.417976,0.000000,0.381262,-0.000001,1.469108,0.000000,-0.193166
0.320000,8.550000,4.420757,0.000000,0.380884,-0.000001,1.478347,0.000000,-0.194381
0.322000,8.550000,4.423544,0.000000,0.380504,0.000127,1.487458,0.000000,-0.195595
0.324000,8.550000,4.426473,0.000000,0.380106,0.003051,1.493773,0.000000,-0.196810
0.326000,8.550000,4.429452,0.000000,0.379701,0.006959,1.499103,0.000000,-0.198025
0.328000,8.550000,4.432432,0.000000,0.379296,0.010868,1.504434,0.000000,-0.199239
0.330000,8.550000,4.435411,0.000000,0.378892,0.014776,1.509764,0.000000,-0.200454
0.332000,8.550000,4.438390,0.000000,0.378487,0.018685,1.515094,0.000000,-0.201669
0.334000,8.550000,4.441369,0.000000,0.378082,0.022593,1.520424,0.000000,-0.202883
0.336000,8.550000,4.444348,0.000000,0.377677,0.026502,1.525755,0.000000,-0.204098
0.338000,8.550000,4.447328,0.000000,0.377273,0.030410,1.531085,0.000000,-0.205312
0.340000,8.550000,4.450307,0.000000,0.376868,0.034319,1.536415,0.000000,-0.206527
0.342000,8.550000,4.453286,0.000000,0.376463,0.038227,1.541745,0.000000,-0.207742
0.344000,8.550004,4.456271,0.000000,0.376057,0.042385,1.546826,0.000000,-0.208956
0.346000,8.550087,4.459363,0.000000,0.375626,0.051550,1.546900,0.000000,-0.210171
0.348000,8.550171,4.462457,0.000000,0.375196,0.060788,1.546900,0.000000,-0.211385
0.350000,8.550255,4.465550,0.000000,0.374765,0.070027,1.546900,0.000000,-0.212600
0.352000,8.550339,4.468644,0.000000,0.374334,0.079266,1.546900,0.000000,-0.213815
0.354000,8.550423,4.471738,0.000000,0.373903,0.088505,1.546900,0.000000,-0.215029
0.356000,8.550507,4.474832,0.000000,0.373472,0.097744,1.546899,0.000000,-0.216244
0.358000,8.550591,4.477926,0.000000,0.373041,0.106982,1.546899,0.000000,-0.217458
0.360000,8.550675,4.481019,0.000000,0.372610,0.116221,1.546899,0.000000,-0.218673
0.362000,8.550759,4.484113,0.000000,0.372179,0.125460,1.546899,0.000000,-0.219887
0.364000,8.550845,4.487207,0.000000,0.371748,0.134699,1.546899,0.000000,-0.221102
0.366000,8.550983,4.490301,0.000000,0.371310,0.143938,1.546898,0.000000,-0.222317
0.368000,8.551266,4.493395,0.000000,0.370853,0.153177,1.546898,0.000000,-0.223531
0.370000,8.551549,4.496488,0.000000,0.370396,0.162416,1.546897,0.000000,-0.224746
0.372000,8.551831,4.499582,0.000000,0.369939,0.171655,1.546897,0.000000,-0.225960
0.374000,8.552114,4.502676,0.000000,0.369482,0.180894,1.546897,0.000000,-0.227175
0.376000,8.552397,4.505770,0.000000,0.369025,0.190133,1.546896,0.000000,-0.228389
0.378000,8.552679,4.508864,0.000000,0.368568,0.199371,1.546896,0.000000,-0.229603
0.380000,8.552962,4.511957,0.000000,0.368111,0.208610,1.546895,0.000000,-0.230818
0.382000,8.553244,4.515051,0.000000,0.367654,0.217849,1.546895,0.000000,-0.232032
0.384000,8.553527,4.518145,0.000000,0.367197,0.227088,1.546894,0.000000,-0.233247
0.386000,8.553815,4.521239,0.000000,0.366740,0.236327,1.546894,0.000000,-0.234461
0.388000,8.554199,4.524333,0.000000,0.366269,0.245566,1.546893,0.000000,-0.235676
0.390000,8.554680,4.527426,0.000000,0.365786,0.254805,1.546892,0.000000,-0.236890
0.392000,8.555161,4.530520,0.000000,0.365303,0.264044,1.546892,0.000000,-0.238105
0.394000,8.555642,4.533614,0.000000,0.364820,0.273283,1.546891,0.000000,-0.239319
0.396000,8.556124,4.536708,0.000000,0.364337,0.282522,1.546890,0.000000,-0.240533
0.398000,8.556605,4.539802,0.000000,0.363854,0.291761,1.546890,0.000000,-0.241748
0.400000,8.557086,4.542895,0.000000,0.363371,0.301000,1.546889,0.000000,-0.242962
0.402000,8.557567,4.545989,0.000000,0.362887,0.310239,1.546888,0.000000,-0.244177
0.404000,8.558049,4.549083,0.000000,0.362404,0.319478,1.546888,0.000000,-0.245391
0.406000,8.558530,4.552177,0.000000,0.361921,0.328717,1.546887,0.000000,-0.246605
0.408000,8.559019,4.555271,0.000000,0.361437,0.337956,1.546887,0.000000,-0.247820
0.410000,8.559649,4.558364,0.000000,0.360934,0.347195,1.546886,0.000000,-0.249034
0.412000,8.560329,4.561458,0.000000,0.360425,0.356434,1.546885,0.000000,-0.250248
0.414000,8.561008,4.564552,0.000000,0.359916,0.365673,1.546884,0.000000,-0.251462
0.416000,8.561688,4.567646,0.000000,0.359407,0.374912,1.546883,0.000000,-0.252677
0.418000,8.562368,4.570739,0.000000,0.358898,0.384151,1.546883,0.000000,-0.253891
0.420000,8.563048,4.573833,0.000000,0.358388,0.393390,1.546882,0.000000,-0.255105
0.422000,8.563728,4.576927,0.000000,0.357879,0.402629,1.546881,0.000000,-0.256319
0.424000,8.564408,4.580021,0.000000,0.357370,0.411868,1.546880,0.000000,-0.257534
0.426000,8.565087,4.583114,0.000000,0.356861,0.421107,1.546879,0.000000,-0.258748
0.428000,8.565767,4.586208,0.000000,0.356352,0.430346,1.546879,0.000000,-0.259962
0.430000,8.566459,4.589302,0.000000,0.355841,0.439585,1.546878,0.000000,-0.261176
0.432000,8.567334,4.592396,0.000000,0.355306,0.448824,1.546877,0.000000,-0.262390
0.434000,8.568212,4.595490,0.000000,0.354771,0.458063,1.546876,0.000000,-0.263604
0.436000,8.569090,4.598583,0.000000,0.354235,0.467302,1.546875,0.000000,-0.264818
0.438000,8.569969,4.601677,0.000000,0.353700,0.476540,1.546874,0.000000,-0.266033
0.440000,8.570847,4.604771,0.000000,0.353165,0.485779,1.546873,0.000000,-0.267247
0.442000,8.571726,4.607865,0.000000,0.352630,0.495018,1.546872,0.000000,-0.268461
0.444000,8.572604,4.610958,0.000000,0.352094,0.504257,1.546871,0.000000,-0.269675
0.446000,8.573482,4.614052,0.000000,0.351559,0.513496,1.546870,0.000000,-0.270889
0.448000,8.574361,4.617146,0.000000,0.351024,0.522735,1.546870,0.000000,-0.272103
0.450000,8.575242,4.620240,0.000000,0.350488,0.531974,1.546869,0.000000,-0.273317
0.452000,8.576176,4.623333,0.000000,0.349945,0.541212,1.546868,0.000000,-0.274531
0.454000,8.577253,4.626427,0.000000,0.349384,0.550451,1.546867,0.000000,-0.275744
0.456000,8.578330,4.629521,0.000000,0.348823,0.559690,1.546865,0.000000,-0.276958
0.458000,8.579407,4.632615,0.000000,0.348261,0.568929,1.546864,0.000000,-0.278172
0.460000,8.580484,4.635708,0.000000,0.347700,0.578167,1.546863,0.000000,-0.279386
0.462000,8.581561,4.638802,0.000000,0.347138,0.587406,1.546862,0.000000,-0.280599
0.464000,8.582638,4.641896,0.000000,0.346577,0.596645,1.546861,0.000000,-0.281813
0.466000,8.583715,4.644989,0.000000,0.346016,0.605884,1.546860,0.000000,-0.283027
0.468000,8.584792,4.648083,0.000000,0.345454,0.615122,1.546859,0.000000,-0.284241
0.470000,8.585869,4.651177,0.000000,0.344893,0.624361,1.546858,0.000000,-0.285454
0.472000,8.586952,4.654271,0.000000,0.344331,0.633600,1.546857,0.000000,-0.286668
0.474000,8.588131,4.657364,0.000000,0.343756,0.642838,1.546856,0.000000,-0.287882
0.476000,8.589407,4.660458,0.000000,0.343168,0.652077,1.546854,0.000000,-0.289095
0.478000,8.590682,4.663552,0.000000,0.342581,0.661315,1.546853,0.000000,-0.290308
0.480000,8.591958,4.666646,0.000000,0.341993,0.670554,1.546852,0.000000,-0.291521
0.482000,8.593234,4.669739,0.000000,0.341406,0.679793,1.546850,0.000000,-0.292735
0.484000,8.594509,4.672833,0.000000,0.340818,0.689031,1.546849,0.000000,-0.293948
0.486000,8.595785,4.675927,0.000000,0.340231,0.698270,1.546848,0.000000,-0.295161
0.488000,8.597060,4.679020,0.000000,0.339644,0.707508,1.546846,0.000000,-0.296374
0.490000,8.598336,4.682114,0.000000,0.339056,0.716747,1.546845,0.000000,-0.297588
0.492000,8.599612,4.685208,0.000000,0.338469,0.725985,1.546844,0.000000,-0.298801
0.494000,8.600897,4.688302,0.000000,0.337880,0.735224,1.546843,0.000000,-0.300014
0.496000,8.602321,4.691395,0.000000,0.337273,0.744462,1.546841,0.000000,-0.301227
0.498000,8.603795,4.694489,0.000000,0.336659,0.753701,1.546839,0.000000,-0.302439
0.500000,8.605270,4.697583,0.000000,0.336046,0.762939,1.546838,0.000000,-0.303651
0.502000,8.606744,4.700676,0.000000,0.335432,0.772177,1.546836,0.000000,-0.304864
0.504000,8.608218,4.703770,0.000000,0.334819,0.781415,1.546835,0.000000,-0.306076
0.506000,8.609692,4.706864,0.000000,0.334205,0.790654,1.546833,0.000000,-0.307288
0.508000,8.611166,4.709957,0.000000,0.333592,0.799892,1.546831,0.000000,-0.308500
0.510000,8.612641,4.713051,0.000000,0.332978,0.809130,1.546830,0.000000,-0.309713
0.512000,8.614115,4.716145,0.000000,0.332364,0.818369,1.546828,0.000000,-0.310925
0.514000,8.615589,4.719238,0.000000,0.331751,0.827607,1.546827,0.000000,-0.312137
0.516000,8.617077,4.722332,0.000000,0.331135,0.836845,1.546825,0.000000,-0.313349
0.518000,8.618746,4.725426,0.000000,0.330496,0.846083,1.546823,0.000000,-0.314559
0.520000,8.620418,4.728519,0.000000,0.329857,0.855321,1.546821,0.000000,-0.315768
0.522000,8.622091,4.731613,0.000000,0.329217,0.864559,1.546819,0.000000,-0.316977
0.524000,8.623764,4.734707,0.000000,0.328578,0.873797,1.546817,0.000000,-0.318187
0.526000,8.625437,4.737800,0.000000,0.327938,0.883034,1.546815,0.000000,-0.319396
0.528000,8.627110,4.740894,0.000000,0.327299,0.892272,1.546813,0.000000,-0.320605
0.530000,8.628782,4.743988,0.000000,0.326659,0.901510,1.546811,0.000000,-0.321814
0.532000,8.630455,4.747081,0.000000,0.326019,0.910748,1.546809,0.000000,-0.323024
0.534000,8.632128,4.750175,0.000000,0.325380,0.919986,1.546807,0.000000,-0.324233
0.536000,8.633804,4.753269,0.000000,0.324740,0.929224,1.546805,0.000000,-0.325416
0.538000,8.635533,4.756362,0.000000,0.324098,0.938462,1.546803,0.000000,-0.326175
0.540000,8.637405,4.759456,0.000000,0.323449,0.947699,1.546800,0.000000,-0.325804
0.542000,8.639276,4.762549,0.000000,0.322801,0.956936,1.546797,0.000000,-0.325432
0.544000,8.641147,4.765643,0.000000,0.322152,0.966173,1.546795,0.000000,-0.325060
0.546000,8.643019,4.768737,0.000000,0.321504,0.975410,1.546792,0.000000,-0.324689
0.548000,8.644890,4.771830,0.000000,0.320855,0.984648,1.546789,0.000000,-0.324317
0.550000,8.646761,4.774924,0.000000,0.320206,0.993885,1.546787,0.000000,-0.323945
0.552000,8.648633,4.778017,0.000000,0.319558,1.003122,1.546784,0.000000,-0.323574
0.554000,8.650504,4.781111,0.000000,0.318909,1.012359,1.546781,0.000000,-0.323202
0.556000,8.652376,4.784205,0.000000,0.318261,1.021596,1.546779,0.000000,-0.322830
0.558000,8.654254,4.787298,0.000000,0.317615,1.030833,1.546776,0.000000,-0.322252
0.560000,8.656228,4.790392,0.000000,0.317001,1.040070,1.546772,0.000000,-0.318976
0.562000,8.658298,4.793485,0.000000,0.316421,1.049306,1.546768,0.000000,-0.312982
0.564000,8.660368,4.796579,0.000000,0.315841,1.058542,1.546764,0.000000,-0.306988
0.566000,8.662438,4.799673,0.000000,0.315261,1.067777,1.546760,0.000000,-0.300994
0.568000,8.664508,4.802766,0.000000,0.314681,1.077013,1.546756,0.000000,-0.295000
0.570000,8.666578,4.805860,0.000000,0.314101,1.086249,1.546752,0.000000,-0.289006
0.572000,8.668648,4.808953,0.000000,0.313520,1.095485,1.546748,0.000000,-0.283012
0.574000,8.670718,4.812047,0.000000,0.312940,1.104721,1.546744,0.000000,-0.277018
0.576000,8.672787,4.815140,0.000000,0.312360,1.113957,1.546740,0.000000,-0.271024
0.578000,8.674857,4.818234,0.000000,0.311780,1.123192,1.546736,0.000000,-0.265029
0.580000,8.676939,4.821327,0.000000,0.311207,1.132428,1.546731,0.000000,-0.259035
0.582000,8.679157,4.824421,0.000000,0.310723,1.141661,1.546724,0.000000,-0.253039
0.584000,8.681426,4.827514,0.000000,0.310272,1.150892,1.546716,0.000000,-0.247042
0.586000,8.683694,4.830608,0.000000,0.309821,1.160124,1.546708,0.000000,-0.241045
0.588000,8.685962,4.833701,0.000000,0.309370,1.169356,1.546700,0.000000,-0.235048
0.590000,8.688231,4.836795,0.000000,0.308918,1.178588,1.546691,0.000000,-0.229051
0.592000,8.690499,4.839888,0.000000,0.308467,1.187819,1.546683,0.000000,-0.223054
0.594000,8.692768,4.842982,0.000000,0.308016,1.197051,1.546675,0.000000,-0.217057
0.596000,8.695036,4.846075,0.000000,0.307564,1.206283,1.546667,0.000000,-0.211060
0.598000,8.697305,4.849169,0.000000,0.307113,1.215514,1.546659,0.000000,-0.205063
0.600000,8.699573,4.852262,0.000000,0.306662,1.224746,1.546650,0.000000,-0.199066
0.602000,8.701858,4.855355,0.000000,0.306221,1.233490,1.546155,0.000000,-0.193069
