t,x,y,yaw,h,dx,dy,dyaw,dh
0.259562,8.430000,3.128344,0.000000,0.407517,0.000001,1.199169,0.000000,-0.034259
0.269546,8.430000,3.139337,0.000000,0.407171,0.000001,1.245291,0.000000,-0.035576
0.279529,8.430000,3.150330,0.000000,0.406826,0.000001,1.291413,0.000000,-0.036894
0.289512,8.430000,3.162093,0.000000,0.406458,0.000001,1.337534,0.000000,-0.038211
0.299495,8.430000,3.175285,0.000000,0.406050,0.000001,1.383656,0.000000,-0.039529
0.309478,8.430000,3.188477,0.000000,0.405642,0.000001,1.429778,0.000000,-0.040846
0.319461,8.430000,3.201668,0.000000,0.405233,0.000001,1.475900,0.000000,-0.042164
0.329445,8.430000,3.214860,0.000000,0.404825,0.000001,1.522021,0.000000,-0.043481
0.339428,8.430000,3.229316,0.000000,0.404381,0.000001,1.568143,0.000000,-0.044798
0.349411,8.430000,3.244706,0.000000,0.403910,0.000001,1.614265,0.000000,-0.046116
0.359394,8.430000,3.260096,0.000000,0.403439,0.000001,1.660386,0.000000,-0.047433
0.369377,8.430000,3.275487,0.000000,0.402968,0.000001,1.706508,0.000000,-0.048750
0.379361,8.430000,3.290877,0.000000,0.402497,0.000001,1.752629,0.000000,-0.050068
0.389344,8.430000,3.308026,0.000000,0.401975,0.000001,1.798751,0.000000,-0.051385
0.399327,8.430000,3.325615,0.000000,0.401441,0.000001,1.844872,0.000000,-0.052702
0.409310,8.430000,3.343204,0.000000,0.400908,0.000001,1.890994,0.000000,-0.054019
0.419293,8.430000,3.360793,0.000000,0.400374,0.000001,1.937115,0.000000,-0.055336
0.429276,8.430000,3.378437,0.000000,0.399838,0.000001,1.983237,0.000000,-0.056654
0.439260,8.430000,3.398224,0.000000,0.399242,0.000001,2.029358,0.000000,-0.057971
0.449243,8.430000,3.418012,0.000000,0.398645,0.000001,2.075480,0.000000,-0.059288
0.459226,8.430000,3.437799,0.000000,0.398048,0.000000,2.121601,0.000000,-0.060605
0.469209,8.430000,3.457586,0.000000,0.397452,0.000000,2.167722,0.000000,-0.061922
0.479192,8.430000,3.477924,0.000000,0.396839,0.000000,2.213843,0.000000,-0.063239
0.489175,8.430000,3.499910,0.000000,0.396180,0.000000,2.259964,0.000000,-0.064556
0.499159,8.430000,3.521896,0.000000,0.395520,-0.000000,2.306085,0.000000,-0.065873
0.509142,8.430000,3.543882,0.000000,0.394861,-0.000000,2.352206,0.000000,-0.067190
0.519125,8.430000,3.565868,0.000000,0.394202,-0.000001,2.398327,0.000000,-0.068507
0.529108,8.430000,3.588899,0.000000,0.393512,-0.000001,2.444448,0.000000,-0.069824
0.539091,8.430000,3.613083,0.000000,0.392790,-0.000001,2.490568,0.000000,-0.071141
0.549074,8.430000,3.637268,0.000000,0.392068,-0.000002,2.536689,0.000000,-0.072458
0.559058,8.430000,3.661452,0.000000,0.391346,-0.000002,2.582809,0.000000,-0.073775
0.569041,8.430000,3.685637,0.000000,0.390623,-0.000002,2.628929,0.000000,-0.075092
0.579024,8.430000,3.711361,0.000000,0.389857,-0.000003,2.675048,0.000000,-0.076408
0.589007,8.430000,3.737744,0.000000,0.389072,-0.000004,2.721166,0.000000,-0.077725
0.598990,8.430000,3.764127,0.000000,0.388287,-0.000005,2.767285,0.000000,-0.079042
0.608973,8.430000,3.790510,0.000000,0.387502,-0.000006,2.813403,0.000000,-0.080358
0.618957,8.430000,3.816893,0.000000,0.386717,-0.000006,2.859521,0.000000,-0.081675
0.628940,8.430000,3.845311,0.000000,0.385874,0.002271,2.833485,0.000000,-0.082992
0.638923,8.430000,3.873892,0.000000,0.385027,0.004731,2.801646,0.000000,-0.084308
0.648906,8.430000,3.902473,0.000000,0.384179,0.007192,2.769807,0.000000,-0.085625
0.658889,8.430000,3.931055,0.000000,0.383331,0.009652,2.737968,0.000000,-0.086941
0.668872,8.430018,3.959408,0.000000,0.382474,0.012785,2.705020,0.000000,-0.088258
0.678856,8.430135,3.986471,0.000000,0.381563,0.019708,2.665823,0.000000,-0.089574
0.688839,8.430252,4.013535,0.000000,0.380653,0.026631,2.626626,0.000000,-0.090890
0.698822,8.430369,4.040598,0.000000,0.379743,0.033554,2.587428,0.000000,-0.092207
0.708805,8.430487,4.067662,0.000000,0.378832,0.040477,2.548231,0.000000,-0.093523
0.718788,8.430728,4.094024,0.000000,0.377898,0.047382,2.509015,0.000000,-0.094839
0.728772,8.431175,4.119219,0.000000,0.376925,0.054257,2.469769,0.000000,-0.096155
0.738755,8.431622,4.144414,0.000000,0.375952,0.061132,2.430523,0.000000,-0.097471
0.748738,8.432069,4.169609,0.000000,0.374978,0.068007,2.391277,0.000000,-0.098788
0.758721,8.432517,4.194804,0.000000,0.374005,0.074883,2.352030,0.000000,-0.100104
0.768704,8.433161,4.218875,0.000000,0.372994,0.081872,2.312898,0.000000,-0.101420
0.778687,8.433936,4.242200,0.000000,0.371958,0.088938,2.273842,0.000000,-0.102735
0.788671,8.434711,4.265524,0.000000,0.370922,0.096003,2.234786,0.000000,-0.104051
0.798654,8.435486,4.288848,0.000000,0.369886,0.103069,2.195730,0.000000,-0.105367
0.808637,8.436261,4.312173,0.000000,0.368850,0.110134,2.156674,0.000000,-0.106683
0.818620,8.437314,4.333960,0.000000,0.367763,0.117454,2.117872,0.000000,-0.107998
0.828603,8.438426,4.355422,0.000000,0.366664,0.124827,2.079123,0.000000,-0.109314
0.838586,8.439537,4.376885,0.000000,0.365565,0.132200,2.040374,0.000000,-0.110629
0.848570,8.440649,4.398347,0.000000,0.364467,0.139573,2.001626,0.000000,-0.111944
0.858553,8.441779,4.419716,0.000000,0.363365,0.146966,1.962897,0.000000,-0.113260
0.868536,8.443242,4.439331,0.000000,0.362203,0.154735,1.924544,0.000000,-0.114575
0.878519,8.444705,4.458946,0.000000,0.361042,0.162503,1.886190,0.000000,-0.115890
0.888502,8.446168,4.478562,0.000000,0.359881,0.170271,1.847837,0.000000,-0.117205
0.898485,8.447632,4.498177,0.000000,0.358719,0.178040,1.809483,0.000000,-0.118520
0.908469,8.449197,4.517288,0.000000,0.357541,0.185939,1.771261,0.000000,-0.119835
0.918452,8.451031,4.535075,0.000000,0.356317,0.194184,1.733383,0.000000,-0.121149
0.928435,8.452864,4.552863,0.000000,0.355092,0.202428,1.695506,0.000000,-0.122463
0.938418,8.454698,4.570650,0.000000,0.353868,0.210673,1.657629,0.000000,-0.123778
0.948401,8.456531,4.588437,0.000000,0.352644,0.218918,1.619751,0.000000,-0.125092
0.958384,8.458562,4.605319,0.000000,0.351389,0.227443,1.582154,0.000000,-0.126406
0.968368,8.460788,4.621301,0.000000,0.350102,0.236247,1.544837,0.000000,-0.127720
0.978351,8.463015,4.637283,0.000000,0.348816,0.245052,1.507520,0.000000,-0.129033
0.988334,8.465242,4.653264,0.000000,0.347529,0.253856,1.470202,0.000000,-0.130347
0.998317,8.467468,4.669246,0.000000,0.346242,0.262661,1.432885,0.000000,-0.131661
1.008300,8.469999,4.683936,0.000000,0.344910,0.271938,1.396040,0.000000,-0.132973
1.018283,8.472646,4.698138,0.000000,0.343561,0.281393,1.359373,0.000000,-0.134286
1.028267,8.475292,4.712341,0.000000,0.342212,0.290849,1.322707,0.000000,-0.135599
1.038250,8.477938,4.726544,0.000000,0.340862,0.300304,1.286040,0.000000,-0.136911
1.048233,8.480584,4.740746,0.000000,0.339513,0.309760,1.249374,0.000000,-0.138224
1.058216,8.483659,4.753287,0.000000,0.338104,0.319931,1.213423,0.000000,-0.139535
1.068199,8.486756,4.765741,0.000000,0.336693,0.330139,1.177508,0.000000,-0.140846
1.078183,8.489853,4.778196,0.000000,0.335281,0.340347,1.141594,0.000000,-0.142157
1.088166,8.492950,4.790651,0.000000,0.333869,0.350555,1.105680,0.000000,-0.143467
1.098149,8.496133,4.802804,0.000000,0.332446,0.360915,1.069918,0.000000,-0.144778
1.108132,8.499717,4.813547,0.000000,0.330972,0.371988,1.034870,0.000000,-0.146086
1.118115,8.503300,4.824290,0.000000,0.329498,0.383062,0.999821,0.000000,-0.147394
1.128098,8.506884,4.835033,0.000000,0.328024,0.394135,0.964772,0.000000,-0.148703
1.138082,8.510468,4.845775,0.000000,0.326549,0.405209,0.929724,0.000000,-0.150011
1.148065,8.514263,4.855848,0.000000,0.325050,0.416678,0.895072,0.000000,-0.151317
1.158048,8.518374,4.864920,0.000000,0.323514,0.428740,0.861012,0.000000,-0.152620
1.168031,8.522486,4.873992,0.000000,0.321977,0.440802,0.826951,0.000000,-0.153923
1.178014,8.526597,4.883064,0.000000,0.320441,0.452864,0.792891,0.000000,-0.155226
1.187997,8.530709,4.892136,0.000000,0.318904,0.464926,0.758831,0.000000,-0.156528
1.197981,8.535180,4.900192,0.000000,0.317329,0.477685,0.725468,0.000000,-0.157821
1.207964,8.539867,4.907640,0.000000,0.315731,0.490859,0.692520,0.000000,-0.159108
1.217947,8.544553,4.915089,0.000000,0.314133,0.504034,0.659572,0.000000,-0.160395
1.227930,8.549240,4.922537,0.000000,0.312535,0.517208,0.626624,0.000000,-0.161682
1.237913,8.553926,4.929985,0.000000,0.310936,0.530382,0.593677,0.000000,-0.162969
1.247896,8.559147,4.936097,0.000000,0.309398,0.544577,0.561749,0.000000,-0.159540
1.257880,8.564462,4.941975,0.000000,0.307871,0.558949,0.529999,0.000000,-0.155287
1.267863,8.569776,4.947853,0.000000,0.306343,0.573322,0.498250,0.000000,-0.151034
1.277846,8.575091,4.953730,0.000000,0.304816,0.587695,0.466501,0.000000,-0.146782
1.287829,8.580457,4.959493,0.000000,0.303351,0.600972,0.433656,0.000000,-0.140573
1.297812,8.586457,4.963857,0.000000,0.302637,0.600973,0.387535,0.000000,-0.110656
1.307795,8.592456,4.968222,0.000000,0.301924,0.600974,0.341414,0.000000,-0.080739
1.317779,8.598456,4.972586,0.000000,0.301211,0.600975,0.295293,0.000000,-0.050822
1.327762,8.604456,4.976950,0.000000,0.300498,0.600976,0.249171,0.000000,-0.020905
1.337745,8.610455,4.980652,0.000000,0.300000,0.600977,0.203051,0.000000,0.000000
1.347728,8.616455,4.982818,0.000000,0.300000,0.600980,0.156931,0.000000,0.000000
1.357711,8.622455,4.984984,0.000000,0.300000,0.600982,0.110811,0.000000,0.000000
1.367694,8.628454,4.987150,0.000000,0.300000,0.600984,0.064691,0.000000,0.000000
1.377678,8.634454,4.988869,0.000000,0.300000,0.610259,0.027844,0.000000,0.000000
1.387661,8.640454,4.989164,0.000000,0.300000,0.649105,0.020568,0.000000,0.000000
1.397644,8.646453,4.989460,0.000000,0.300000,0.687950,0.013291,0.000000,0.000000
1.407627,8.652453,4.989755,0.000000,0.300000,0.726796,0.006015,0.000000,0.000000
1.417610,8.658730,4.989998,0.000000,0.300000,0.766923,0.000020,0.000000,0.000000
1.427594,8.666306,4.989998,0.000000,0.300000,0.813043,0.000018,0.000000,0.000000
1.437577,8.673881,4.989999,0.000000,0.300000,0.859163,0.000015,0.000000,0.000000
1.447560,8.681456,4.989999,0.000000,0.300000,0.905282,0.000013,0.000000,0.000000
1.457543,8.689244,4.989999,0.000000,0.300000,0.951402,0.000011,0.000000,0.000000
1.467526,8.698690,4.989999,0.000000,0.300000,0.997523,0.000010,0.000000,0.000000
1.477509,8.708135,4.989999,0.000000,0.300000,1.043644,0.000009,0.000000,0.000000
1.487493,8.717581,4.989999,0.000000,0.300000,1.089765,0.000008,0.000000,0.000000
1.497476,8.727122,4.989999,0.000000,0.300000,1.135886,0.000006,0.000000,0.000000
1.507459,8.738438,4.990000,0.000000,0.300000,1.182007,0.000006,0.000000,0.000000
1.517442,8.749755,4.990000,0.000000,0.300000,1.228128,0.000005,0.000000,0.000000
1.527425,8.761071,4.990000,0.000000,0.300000,1.274249,0.000004,0.000000,0.000000
1.537408,8.772387,4.990000,0.000000,0.300000,1.320371,0.000004,0.000000,0.000000
1.547392,8.785553,4.990000,0.000000,0.300000,1.366492,0.000003,0.000000,0.000000
1.557375,8.798739,4.990000,0.000000,0.300000,1.412614,0.000003,0.000000,0.000000
1.567358,8.811926,4.990000,0.000000,0.300000,1.458735,0.000002,0.000000,0.000000
1.577341,8.825113,4.990000,0.000000,0.300000,1.504856,0.000002,0.000000,0.000000
1.587324,8.840032,4.990000,0.000000,0.300000,1.550978,0.000002,0.000000,0.000000
1.597307,8.855089,4.990000,0.000000,0.300000,1.597099,0.000001,0.000000,0.000000
1.607291,8.870146,4.990000,0.000000,0.300000,1.643221,0.000001,0.000000,0.000000
1.617274,8.885203,4.990000,0.000000,0.300000,1.689342,0.000001,0.000000,0.000000
1.627257,8.901876,4.990000,0.000000,0.300000,1.735464,0.000000,0.000000,0.000000
1.637240,8.918804,4.990000,0.000000,0.300000,1.781585,0.000000,0.000000,0.000000
1.647223,8.935732,4.990000,0.000000,0.300000,1.827707,-0.000000,0.000000,0.000000
1.657206,8.952660,4.990000,0.000000,0.300000,1.873828,-0.000000,0.000000,0.000000
1.667190,8.971086,4.990000,0.000000,0.300000,1.919950,-0.000001,0.000000,0.000000
1.677173,8.989884,4.990000,0.000000,0.300000,1.966071,-0.000001,0.000000,0.000000
1.687156,9.008682,4.990000,0.000000,0.300000,2.012193,-0.000001,0.000000,0.000000
1.697139,9.027481,4.990000,0.000000,0.300000,2.058314,-0.000001,0.000000,0.000000
1.707122,9.047661,4.990000,0.000000,0.300000,2.104436,-0.000001,0.000000,0.000000
1.717106,9.068330,4.990000,0.000000,0.300000,2.150557,-0.000001,0.000000,0.000000
1.727089,9.088998,4.990000,0.000000,0.300000,2.196678,-0.000002,0.000000,0.000000
1.737072,9.109667,4.990000,0.000000,0.300000,2.242800,-0.000002,0.000000,0.000000
1.747055,9.131601,4.990000,0.000000,0.300000,2.288921,-0.000002,0.000000,0.000000
1.757038,9.154140,4.990000,0.000000,0.300000,2.335042,-0.000002,0.000000,0.000000
1.767021,9.176680,4.990000,0.000000,0.300000,2.381163,-0.000002,0.000000,0.000000
1.777005,9.199219,4.990000,0.000000,0.300000,2.427285,-0.000002,0.000000,0.000000
1.786988,9.222906,4.990000,0.000000,0.300000,2.473406,-0.000002,0.000000,0.000000
1.796971,9.247316,4.990000,0.000000,0.300000,2.519527,-0.000002,0.000000,0.000000
1.806954,9.271726,4.990000,0.000000,0.300000,2.565648,-0.000003,0.000000,0.000000
1.816937,9.296136,4.990000,0.000000,0.300000,2.611769,-0.000003,0.000000,0.000000
1.826920,9.321577,4.990000,0.000000,0.300000,2.657890,-0.000003,0.000000,0.000000
1.836904,9.347857,4.990000,0.000000,0.300000,2.704010,-0.000003,0.000000,0.000000
1.846887,9.374137,4.990000,0.000000,0.300000,2.750131,-0.000003,0.000000,0.000000
1.856870,9.400418,4.990000,0.000000,0.300000,2.796252,-0.000003,0.000000,0.000000
1.866853,9.427612,4.990000,0.000000,0.300000,2.842372,-0.000003,0.000000,0.000000
1.876836,9.455763,4.990000,0.000000,0.300000,2.888492,-0.000003,0.000000,0.000000
1.886819,9.483914,4.990000,0.000000,0.300000,2.934613,-0.000003,0.000000,0.000000
1.896803,9.512065,4.990000,0.000000,0.300000,2.980733,-0.000003,0.000000,0.000000
1.906786,9.541013,4.990000,0.000000,0.300000,3.026853,-0.000003,0.000000,0.000000
1.916769,9.571034,4.989999,0.000000,0.300000,3.072972,-0.000003,0.000000,0.000000
1.926752,9.601056,4.989999,0.000000,0.300000,3.119091,-0.000003,0.000000,0.000000
1.936735,9.631077,4.989999,0.000000,0.300000,3.165210,-0.000003,0.000000,0.000000
1.946718,9.661779,4.989999,0.000000,0.300000,3.211328,-0.000003,0.000000,0.000000
1.956702,9.693670,4.989999,0.000000,0.300000,3.257444,-0.000003,0.000000,0.000000
1.966685,9.725562,4.989999,0.000000,0.300000,3.303560,-0.000002,0.000000,0.000000
1.976668,9.757454,4.989999,0.000000,0.300000,3.349676,-0.000002,0.000000,0.000000
1.986651,9.789909,4.989999,0.000000,0.300000,3.379032,-0.000002,0.000000,0.000000
1.996634,9.823671,4.989999,0.000000,0.300000,3.369480,0.000001,0.000000,0.000000
2.006617,9.857433,4.989999,0.000000,0.300000,3.359927,0.000003,0.000000,0.000000
2.016601,9.891196,4.989999,0.000000,0.300000,3.350375,0.000005,0.000000,0.000000
2.026584,9.924865,4.989999,0.000000,0.300000,3.332100,0.000006,0.000000,0.000000
2.036567,9.958240,4.989999,0.000000,0.300000,3.285984,0.000006,0.000000,0.000000
2.046550,9.991615,4.989999,0.000000,0.300000,3.239868,0.000005,0.000000,0.000000
2.056533,10.024990,4.989999,0.000000,0.300000,3.193752,0.000005,0.000000,0.000000
2.066517,10.058035,4.989999,0.000000,0.300000,3.147635,0.000005,0.000000,0.000000
2.076500,10.089540,4.990000,0.000000,0.300000,3.101516,0.000004,0.000000,0.000000
2.086483,10.121044,4.990000,0.000000,0.300000,3.055397,0.000004,0.000000,0.000000
2.096466,10.152548,4.990000,0.000000,0.300000,3.009278,0.000004,0.000000,0.000000
2.106449,10.183841,4.990000,0.000000,0.300000,2.963159,0.000003,0.000000,0.000000
2.116432,10.213475,4.990000,0.000000,0.300000,2.917038,0.000003,0.000000,0.000000
2.126416,10.243109,4.990000,0.000000,0.300000,2.870918,0.000003,0.000000,0.000000
2.136399,10.272743,4.990000,0.000000,0.300000,2.824798,0.000003,0.000000,0.000000
2.146382,10.302281,4.990000,0.000000,0.300000,2.778678,0.000002,0.000000,0.000000
2.156365,10.330045,4.990000,0.000000,0.300000,2.732557,0.000002,0.000000,0.000000
2.166348,10.357808,4.990000,0.000000,0.300000,2.686437,0.000002,0.000000,0.000000
2.176331,10.385572,4.990000,0.000000,0.300000,2.640316,0.000002,0.000000,0.000000
2.186315,10.413335,4.990000,0.000000,0.300000,2.594195,0.000001,0.000000,0.000000
2.196298,10.439250,4.990000,0.000000,0.300000,2.548074,0.000001,0.000000,0.000000
2.206281,10.465143,4.990000,0.000000,0.300000,2.501953,0.000001,0.000000,0.000000
2.216264,10.491036,4.990000,0.000000,0.300000,2.455832,0.000000,0.000000,0.000000
2.226247,10.516929,4.990000,0.000000,0.300000,2.409711,0.000000,0.000000,0.000000
2.236230,10.541090,4.990000,0.000000,0.300000,2.363590,-0.000000,0.000000,0.000000
2.246214,10.565112,4.990000,0.000000,0.300000,2.317469,-0.000001,0.000000,0.000000
2.256197,10.589135,4.990000,0.000000,0.300000,2.271348,-0.000001,0.000000,0.000000
2.266180,10.613157,4.990000,0.000000,0.300000,2.225227,-0.000001,0.000000,0.000000
2.276163,10.635564,4.990000,0.000000,0.300000,2.179106,-0.000002,0.000000,0.000000
2.286146,10.657716,4.990000,0.000000,0.300000,2.132985,-0.000002,0.000000,0.000000
2.296129,10.679868,4.990000,0.000000,0.300000,2.086864,-0.000003,0.000000,0.000000
2.306113,10.702020,4.990000,0.000000,0.300000,2.040742,-0.000003,0.000000,0.000000
2.316096,10.722674,4.990000,0.000000,0.300000,1.994621,-0.000004,0.000000,0.000000
2.326079,10.742955,4.990000,0.000000,0.300000,1.948500,-0.000005,0.000000,0.000000
2.336062,10.763237,4.990000,0.000000,0.300000,1.902379,-0.000005,0.000000,0.000000
2.346045,10.783518,4.990000,0.000000,0.300000,1.856258,-0.000006,0.000000,0.000000
2.356028,10.802418,4.990000,0.000000,0.300000,1.810137,-0.000006,0.000000,0.000000
2.366012,10.820829,4.990000,0.000000,0.300000,1.764015,-0.000007,0.000000,0.000000
2.375995,10.839240,4.990000,0.000000,0.300000,1.717894,-0.000008,0.000000,0.000000
2.385978,10.857651,4.990000,0.000000,0.300000,1.671773,-0.000009,0.000000,0.000000
2.395961,10.874798,4.989999,0.000000,0.300000,1.625652,-0.000009,0.000000,0.000000
2.405944,10.891338,4.989999,0.000000,0.300000,1.579531,-0.000010,0.000000,0.000000
2.415928,10.907878,4.989999,0.000000,0.300000,1.533410,-0.000011,0.000000,0.000000
2.425911,10.924419,4.989999,0.000000,0.300000,1.487289,-0.000012,0.000000,0.000000
2.435894,10.939812,4.989999,0.000000,0.300000,1.441168,-0.000013,0.000000,0.000000
2.445877,10.954482,4.989999,0.000000,0.300000,1.395047,-0.000014,0.000000,0.000000
2.455860,10.969152,4.989999,0.000000,0.300000,1.348927,-0.000015,0.000000,0.000000
2.465843,10.983821,4.989999,0.000000,0.300000,1.302806,-0.000016,0.000000,0.000000
2.475827,10.997461,4.989999,0.000000,0.300000,1.256685,-0.000018,0.000000,0.000000
2.485810,11.010260,4.989998,0.000000,0.300000,1.210564,-0.000019,0.000000,0.000000
2.495793,11.023060,4.989998,0.000000,0.300000,1.164444,-0.000020,0.000000,0.000000
2.505776,11.035859,4.989998,0.000000,0.300000,1.118323,-0.000022,0.000000,0.000000
2.515759,11.047745,4.989998,0.000000,0.300000,1.072203,-0.000023,0.000000,0.000000
2.525742,11.058674,4.989998,0.000000,0.300000,1.026083,-0.000025,0.000000,0.000000
2.535726,11.069602,4.989997,0.000000,0.300000,0.979963,-0.000027,0.000000,0.000000
2.545709,11.080531,4.989997,0.000000,0.300000,0.933843,-0.000029,0.000000,0.000000
2.555692,11.090663,4.989997,0.000000,0.300000,0.887723,-0.000032,0.000000,0.000000
2.565675,11.099722,4.989997,0.000000,0.300000,0.841604,-0.000034,0.000000,0.000000
2.575658,11.108780,4.989996,0.000000,0.300000,0.795485,-0.000037,0.000000,0.000000
2.585641,11.117839,4.989996,0.000000,0.300000,0.749366,-0.000040,0.000000,0.000000
2.595625,11.126217,4.989996,0.000000,0.300000,0.703248,-0.000044,0.000000,0.000000
2.605608,11.133405,4.989995,0.000000,0.300000,0.657132,-0.000050,0.000000,0.000000
2.615591,11.140593,4.989995,0.000000,0.300000,0.611015,-0.000056,0.000000,0.000000
2.625574,11.147781,4.989994,0.000000,0.300000,0.564899,-0.000062,0.000000,0.000000
2.635557,11.154406,4.989994,0.000000,0.300000,0.520962,-0.002247,0.000000,0.000000
2.645540,11.159724,4.989993,0.000000,0.300000,0.482087,-0.009493,0.000000,0.000000
2.655524,11.165042,4.989993,0.000000,0.300000,0.443211,-0.016740,0.000000,0.000000
2.665507,11.170359,4.989992,0.000000,0.300000,0.404335,-0.023986,0.000000,0.000000
2.675490,11.175301,4.989921,0.000000,0.300000,0.374727,-0.040500,0.000000,0.000000
2.685473,11.179042,4.989627,0.000000,0.300000,0.374721,-0.086616,0.000000,0.000000
2.695456,11.182783,4.989332,0.000000,0.300000,0.374715,-0.132733,0.000000,0.000000
2.705439,11.186524,4.989038,0.000000,0.300000,0.374709,-0.178849,0.000000,0.000000
2.715423,11.190265,4.988414,0.000000,0.300000,0.374704,-0.224965,0.000000,0.000000
2.725406,11.194006,4.986249,0.000000,0.300000,0.374701,-0.271085,0.000000,0.000000
2.735389,11.197746,4.984084,0.000000,0.300000,0.374698,-0.317204,0.000000,0.000000
2.745372,11.201487,4.981919,0.000000,0.300000,0.374695,-0.363323,0.000000,0.000000
2.755355,11.205228,4.979542,0.000000,0.300042,0.369463,-0.404212,0.000000,0.002079
2.765339,11.208968,4.975507,0.000000,0.300414,0.323343,-0.404215,0.000000,0.020409
2.775322,11.212709,4.971472,0.000000,0.300786,0.277224,-0.404218,0.000000,0.038740
2.785305,11.216450,4.967436,0.000000,0.301157,0.231104,-0.404220,0.000000,0.057070
2.795288,11.220095,4.963401,0.000000,0.301551,0.184985,-0.404223,0.000000,0.074623
2.805271,11.221965,4.959366,0.000000,0.302356,0.138869,-0.404229,0.000000,0.077677
2.815254,11.223835,4.955330,0.000000,0.303161,0.092752,-0.404234,0.000000,0.080730
2.825238,11.225706,4.951295,0.000000,0.303966,0.046635,-0.404240,0.000000,0.083783
2.835221,11.227573,4.947259,0.000000,0.304772,0.000599,-0.404325,0.000000,0.086833
2.845204,11.227579,4.943224,0.000000,0.305664,0.000415,-0.450263,0.000000,0.088075
2.855187,11.227584,4.939188,0.000000,0.306556,0.000231,-0.496201,0.000000,0.089317
2.865170,11.227590,4.935152,0.000000,0.307448,0.000047,-0.542139,0.000000,0.090559
2.875153,11.227596,4.931117,0.000000,0.308340,-0.000137,-0.588078,0.000000,0.091801
2.885137,11.227595,4.925312,0.000000,0.309266,-0.000151,-0.634186,0.000000,0.092403
2.895120,11.227594,4.919420,0.000000,0.310195,-0.000156,-0.680303,0.000000,0.092973
2.905103,11.227592,4.913527,0.000000,0.311124,-0.000161,-0.726420,0.000000,0.093543
2.915086,11.227591,4.907634,0.000000,0.312052,-0.000166,-0.772537,0.000000,0.094113
2.925069,11.227589,4.900058,0.000000,0.312995,-0.000169,-0.818656,0.000000,0.094357
2.935052,11.227588,4.892301,0.000000,0.313939,-0.000172,-0.864775,0.000000,0.094567
2.945036,11.227586,4.884544,0.000000,0.314884,-0.000174,-0.910895,0.000000,0.094776
2.955019,11.227584,4.876787,0.000000,0.315828,-0.000177,-0.957014,0.000000,0.094986
2.965002,11.227583,4.867438,0.000000,0.316776,-0.000179,-1.003134,0.000000,0.095001
2.974985,11.227581,4.857816,0.000000,0.317724,-0.000180,-1.049255,0.000000,0.094982
2.984968,11.227579,4.848195,0.000000,0.318672,-0.000182,-1.095375,0.000000,0.094964
2.994951,11.227577,4.838574,0.000000,0.319620,-0.000184,-1.141495,0.000000,0.094945
3.004935,11.227575,4.827452,0.000000,0.320565,-0.000185,-1.187616,0.000000,0.094798
3.014918,11.227574,4.815967,0.000000,0.321509,-0.000186,-1.233737,0.000000,0.094620
